title,href,processor_Type,RAM,Proc_Generation,Display
HP 15s-fq5886TU Intel Core i5 1235U 15.6 Inch FHD Display Silver Laptop #681Q2PA-2Y,https://www.ryanscomputers.com/hp-15s-fq5886tu-intel-core-i5-1235u-15.6-inch-fhd-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
HP 14s-dq5545TU Intel Core i7 1260P 14 Inch FHD Display Silver Laptop #681P2PA-2Y,https://www.ryanscomputers.com/hp-14s-dq5545tu-intel-core-i7-1260p-14-inch-fhd-display-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 14
HP 15s-fq5986TU Intel Core i7 1260P 15.6 Inch FHD Display Blue Laptop #681T8PA-2Y,https://www.ryanscomputers.com/hp-15s-fq5986tu-intel-core-i7-1260p-15.6-inch-fhd-display-blue-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Microsoft Surface Laptop 4 Intel Core i7 1185G7 1TB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #5GB-00021,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i7-1185g7-1tb-ssd-matte-black-metal-surface-laptop,Processor Type. - Core i7,RAM - 32GB,Generation - 11th (Intel),Display Size (Inch) - 13.5
Microsoft Surface Pro 8 Intel Core i5 1145G7 13 Inch Pixelsense Flow Multi Touch Display Graphite 2-in-1 Detachable Laptop (Type Cover is sold separately) #8PR-00018,https://www.ryanscomputers.com/microsoft-surface-pro-8-intel-core-i5-1145g7-13-inch-pixelsense-flow-multi-touch-display-graphite-2-in-1-detachable-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 13
Apple MacBook Pro (Late 2021) Apple M1 1TB SSD 14.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z15G001X3,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-1tb-ssd-space-gray-laptop,Processor Type. - Apple M1,RAM - 32GB,Generation - Not Applicable,Display Size (Inch) - 14.2
Apple MacBook Pro (Late 2021) Apple M1 Pro 16.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z14V0016E,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-16.2-inch-liquid-retina-xdr-display-space-gray-laptop-z14v0016e,Processor Type. - Apple M1,RAM - 32GB,Generation - Not Applicable,Display Size (Inch) - 16.2
HP 14s-fq2123AU AMD Ryzen 5 5625U 14 Inch FHD Display Silver Laptop #681P3PA-2Y,https://www.ryanscomputers.com/hp-14s-fq2123au-amd-ryzen-5-5625u-14-inch-fhd-display-silver-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 14
HP 15s-eq3234AU AMD Ryzen 5 5625U 15.6 Inch FHD IPS Display Spruce Blue Laptop #681P5PA-2Y,https://www.ryanscomputers.com/hp-15s-eq3234au-amd-ryzen-5-5625u-15.6-inch-fhd-display-spruce-blue-laptop,Processor Type. - Ryzen 5,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
HP 15s-eq3334AU AMD Ryzen 7 5825U 15.6 Inch FHD Display Spruce Blue Laptop #681P7PA-2Y,https://www.ryanscomputers.com/hp-15s-eq3334au-amd-ryzen-7-5825u-15.6-inch-fhd-display-spruce-blue-laptop,Processor Type. - Ryzen 7,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 15.6
HP Elitebook x360 1030 G8 Intel Core i7 1165G7 13.3 Inch FHD Touch Display Silver Laptop #1G7F8AV-3Y,https://www.ryanscomputers.com/hp-elitebook-x360-1030-g8-intel-core-i7-1165g7-13.3-inch-fhd-touch-display-silver-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 13.3
HP ZBook Firefly 14 G8 Intel Core i7 1165G7 14 Inch FHD Display Silver Mobile Workstation Laptop #275W0AV-CORP,https://www.ryanscomputers.com/hp-zbook-firefly-14-g8-intel-core-i7-1165g7-14-inch-fhd-display-silver-mobile-workstation-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Lenovo Legion 5i Pro 16ITL Intel Core i7 11800H 16 Inch WQXGA IPS Display Storm Grey + Black Gaming Laptop #82JD00BAIN-3Y,https://www.ryanscomputers.com/lenovo-legion-5i-pro-16itl-intel-core-i7-11800h-16-inch-wqxga-ips-display-storm-grey-and-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 16
Dell Inspiron 15 3501 Intel Core i3 1115G4 256GB SSD 15.6 Inch FHD Display Blue Laptop #BTK-2Y,https://www.ryanscomputers.com/dell-inspiron-15-3501-intel-core-i3-1115g4-256gb-ssd-15.6-inch-fhd-display-blue-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Microsoft Surface Laptop 4 Intel Core i5 1135G7 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop #5AI-00001,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i5-1135g7-matte-black-metal-surface-laptop,Processor Type. - Core i5,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 13.5
Apple MacBook Pro (Late 2021) Apple M1 Max Chip 14.2 Inch Liquid Retina XDR Display Silver Laptop #Z15J002CT,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-max-chip-14.2-inch-liquid-retina-xdr-display-silver-laptop,Processor Type. - Apple M1,RAM - 32GB,Generation - Not Applicable,Display Size (Inch) - 14.2
"Apple MacBook Pro (Late 2021) Apple M1 Pro Chip 14.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z15G001XP, Z15G00180",https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-chip-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Processor Type. - Apple M1,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14.2
"Apple MacBook Air (Late 2020) Apple M1 Chip 13.3 Inch Retina IPS Display Gold MacBook #Z12A000F2, Z12A0001W",https://www.ryanscomputers.com/apple-macbook-air-late-2020-apple-m1-chip-13.3-inch-retina-ips-display-gold-macbook,Processor Type. - Apple M1,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 13.3
MSI GF63 Thin 10SC Intel Core i5 10500H 15.6 Inch FHD Display Black Gaming Laptop,https://www.ryanscomputers.com/msi-gf63-thin-10sc-intel-core-i5-10500h-15.6-inch-fhd-display-black-gaming-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 10th (Intel),Display Size (Inch) - 15.6
Asus TUF Gaming F15 FX506HC Intel Core i7 11800H 15.6 Inch FHD WV Display Graphite Black Gaming Laptop #HN387W-FX506HC,https://www.ryanscomputers.com/asus-tuf-gaming-f15-fx506hc-intel-core-i7-11800h-graphite-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus ROG Flow Z13 GZ301ZE Intel Core i9 12900H 13.4 Inch WUXGA Display Black Gaming Laptop #LD234W-GZ301ZE,https://www.ryanscomputers.com/asus-rog-flow-z13-gz301ze-intel-core-i9-12900h-black-gaming-laptop,Processor Type. - Core i9,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 13.4
Asus TUF Gaming F15 FX507ZC Intel Core i7 12700H 15.6 Inch FHD Display Jaeger Gray Gaming Laptop #HF127W-FX507ZC,https://www.ryanscomputers.com/asus-tuf-gaming-f15-fx507zc-15.6-inch-fhd-display-jaeger-gray-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
MSI Modern 14 B11MOU Intel Core i5 1155G7 14 Inch FHD IPS Display Carbon Gray Laptop (Laptop Bag is given Separately) #9S7-14D334-1055,https://www.ryanscomputers.com/msi-modern-14-b11mou-intel-core-i5-1155g7-carbon-gray-laptop-9s7-14d334-1055,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Gigabyte AERO 5 KE4 Intel Core i7 12700H 15.6 Inch 4K UHD OLED Display Matte Black Gaming Laptop,https://www.ryanscomputers.com/gigabyte-aero-5-ke4-intel-core-i7-12700h-15.6-inch-4k-uhd-oled-display-matte-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Asus ProArt StudioBook Pro 16 OLED W7600H3A Intel Core i7 11800H 16 Inch 4K WQUXGA OLED Display Star Black Laptop #L2061W-W7600H3A,https://www.ryanscomputers.com/asus-proart-studiobook-pro-16-oled-w7600h3a-intel-core-i7-11800h-star-black-laptop,Processor Type. - Core i7,RAM - 32GB,Generation - 11th (Intel),Display Size (Inch) - 16
Dell Inspiron 15 3511 Intel Core i5 1135G7 15.6 Inch FHD Display Black Laptop,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i5-1135g7-15.6-inch-fhd-display-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Gigabyte AORUS 5 SE4 Intel Core i7 12700H 15.6 Inch FHD Display Matte Black Gaming Laptop,https://www.ryanscomputers.com/gigabyte-aorus-5-se4-intel-core-i7-12700h-15.6-inch-fhd-display-matte-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Apple MacBook Pro (Late 2021) Apple M1 Pro Chip 14.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z15G0021L,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-chip-space-gray-laptop-z15g0021l,Processor Type. - Apple M1,RAM - 32GB,Generation - Not Applicable,Display Size (Inch) - 14.2
Lenovo V14 11th Gen Intel Core i3 1115G4 14 Inch FHD (1920x1080) TN Display Free Dos Black Laptop #82KA00E6IN-3Y,https://www.ryanscomputers.com/lenovo-v14-11th-gen-intel-core-i3-1115g4-14-inch-fhd-tn-display-black-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
Apple MacBook Air (2022) Apple M2 Chip 13.6 Inch Liquid Retina Display Midnight MacBook #Z160000AK,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-512gb-ssd-midnight-macbook,Processor Type. - Apple M2,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 13.6
Apple MacBook Air (2022) Apple M2 Chip 13.6 Inch Liquid Retina Display Space Gray MacBook #Z15T000Q4,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-space-gray-macbook-z15t000q4,Processor Type. - Apple M2,RAM - 24GB,Generation - Not Applicable,Display Size (Inch) - 13.6
Apple MacBook Pro (Late 2021) Apple M1 Pro Chip 14.2 Inch Liquid Retina XDR Display Space Gray Laptop #Z15G001WL,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-chip-space-gray-laptop-z15g001wl,Processor Type. - Apple M1,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14.2
Asus ROG Zephyrus Duo 16 GX650RX AMD Ryzen 9 6900HX 16 Inch WQXGA Display Black Gaming Laptop #LO195W-GX650RX,https://www.ryanscomputers.com/asus-rog-zephyrus-duo-16-gx650rx-amd-ryzen-9-6900hx-black-gaming-laptop,Processor Type. - Ryzen 9,RAM - 64GB,Generation - Not Applicable,Display Size (Inch) - 16
Lenovo ThinkPad E14 11th Gen Intel Core i7 1165G7 14 Inch FHD Display Black,https://www.ryanscomputers.com/lenovo-thinkpad-e14-11th-gen-intel-core-i7-1165g7-14-inch-fhd-display-black,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 14
MSI Summit E13 Flip EVO A12MT Intel Core i7 1280p 13.4 Inch FHD+ IPS Touch Display Ink Black Laptop #9S7-13P311-051,https://www.ryanscomputers.com/msi-summit-e13-flip-evo-a12mt-ink-black-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 13.4
Lenovo Legion 7 16ACHg6 AMD Ryzen 7 5800H 16 Inch WQXGA Display Storm Grey Gaming Laptop #82N600NEIN-3Y,https://www.ryanscomputers.com/lenovo-legion-7-16achg6-amd-ryzen-7-5800h-16-inch-wqxga-display-storm-grey-gaming-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 16
Lenovo Legion 7 16ACHg6 AMD Ryzen 9 5900HX 16 Inch WQXGA IPS Display Storm Grey Gaming Laptop #82N600NFIN-3Y,https://www.ryanscomputers.com/lenovo-legion-7-16achg6-amd-ryzen-9-5900hx-storm-grey-gaming-laptop,Processor Type. - Ryzen 9,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 16
Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop #BULLSEYEV14TGL21054001-3Y (HDD+SSD 128GB),https://www.ryanscomputers.com/dell-vostro-14-3400-intel-core-i3-1115g4-14-inch-hd-display-black-laptop-ssd-128gb,Processor Type. - Core i3,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 14
Apple MacBook Air (2022) Apple M2 Chip 2TB SSD 13.6 Inch Liquid Retina Display Midnight MacBook #Z161000MB,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-2tb-ssd-13.6-inch-liquid-retina-display-midnight-macbook,Processor Type. - Apple M2,RAM - 24GB,Generation - Not Applicable,Display Size (Inch) - 13.6
Apple MacBook Air (2022) Apple M2 Chip 13.6 Inch Liquid Retina Display Midnight MacBook #Z161000ZY,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-chip-13.6-inch-liquid-retina-display-midnight-macbook-z161000zy,Processor Type. - Apple M2,RAM - 24GB,Generation - Not Applicable,Display Size (Inch) - 13.6
Dell Inspiron 15 3501 Intel Core i3 1115G4 1TB HDD + 128GB SSD 15.6 Inch FHD Display Silver Laptop,https://www.ryanscomputers.com/dell-inspiron-15-3501-intel-core-i3-1115g4-1tb-hdd-plus-128gb-ssd-15.6-inch-fhd-display-silver-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Asus ZenBook 14 OLED UM3402YA AMD Ryzen 5 5625U 14 Inch OLED WQHD Display Jade Black Laptop #KM061W-UM3402YA,https://www.ryanscomputers.com/asus-zenbook-14-oled-um3402ya-amd-ryzen-5-5625u-14-inch-oled-wqhd-display-jade-black-laptop,Processor Type. - Ryzen 5,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14
Asus ExpertBook P1412CEA Intel Core i3 1115G4 14 Inch FHD LED Display Slate Grey Laptop #EK0183-P1412CEA,https://www.ryanscomputers.com/asus-expertbook-p1412cea-intel-core-i3-1115g4-14-inch-fhd-led-display-slate-grey-laptop,Processor Type. - Core i3,RAM - 4GB,Generation - 11th (Intel),Display Size (Inch) - 14
Apple MacBook Pro (2022) Apple M2 Chip 13.3 Inch Retina Display Space Gray Laptop #CTO,https://www.ryanscomputers.com/apple-macbook-pro-2022-apple-m2-chip-13.3-inch-retina-display-space-gray-laptop,Processor Type. - Apple M2,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 13.3
Hp Elitebook 830 G8 11th Gen Intel Core i7 1165G7 13.3 Inch FHD Display Silver Laptop #6A3M7AV-3Y,https://www.ryanscomputers.com/hp-elitebook-830-g8-11th-gen-intel-core-i7-1165g7-13.3-inch-fhd-display-silver-laptop-6a3m7av-3y,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 13.3
Hp Elitebook 840 G8 Intel Core i7 1165G7 14 Inch FHD Display Silver Laptop #6A3P2AV-3Y,https://www.ryanscomputers.com/hp-elitebook-840-g8-intel-core-i7-1165g7-14-inch-fhd-display-silver-laptop-6a3p2av-3y,Processor Type. - Core i7,RAM - 16GB,Generation - 11th (Intel),Display Size (Inch) - 14
Apple MacBook Pro (2022) Apple M2 13.3 Inch Retina Display Space Gray Laptop #Z16R0005U,https://www.ryanscomputers.com/apple-macbook-pro-2022-apple-m2-13.3-inch-retina-display-space-gray-laptop,Processor Type. - Apple M2,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 13.3
Apple MacBook Pro (2022) Apple M2 Chip 13.3 Inch Retina Display Silver Laptop #Z16T0006K,https://www.ryanscomputers.com/apple-macbook-pro-2022-13.3-inch-silver-laptop,Processor Type. - Apple M2,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 13.3
HP 15s-du3787TX Intel Core i5 1135G7 15.6 Inch FHD Display Silver Laptop #6G6F7PA-2Y,https://www.ryanscomputers.com/hp-15s-du3787tx-15.6-inch-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Lenovo IdeaPad 5 14ALC05 AMD Ryzen 5 5500U 14 Inch FHD IPS Antiglare Display Platinum Grey Laptop #82LM00PFIN-3Y,https://www.ryanscomputers.com/lenovo-ideapad-5-14alc05-amd-ryzen-5-5500u-14-inch-fhd-display-platinum-grey-laptop,Processor Type. - Ryzen 5,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14
Lenovo IdeaPad 5 15ALC05 AMD Ryzen 7 5700U 15.6 Inch FHD IPS Antiglare Display Graphite Grey Laptop #82LN00NWIN-3Y,https://www.ryanscomputers.com/lenovo-ideapad-5-15alc05-amd-ryzen-7-5700u-15.6-inch-fhd-ips-antiglare-display-graphite-grey-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Lenovo IdeaPad 5 Pro 14ACN6 AMD Ryzen 5 5600U 14 Inch 2.2K IPS Antiglare Display Storm Grey Laptop #82L700HMIN-3Y,https://www.ryanscomputers.com/lenovo-ideapad-5-pro-14acn6-amd-ryzen-5-5600u-14-inch-2.2k-ips-display-storm-grey-laptop,Processor Type. - Ryzen 5,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14
Lenovo IdeaPad 5 15ALC05 AMD Ryzen 5 5500U 15.6 Inch FHD Display Graphite Grey Laptop #82LN00NVIN-3Y,https://www.ryanscomputers.com/lenovo-ideapad-5-15alc05-15.6-inch-graphite-grey-laptop-82ln00nvin-3y,Processor Type. - Ryzen 5,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 15.6
Lenovo IdeaPad 5 14ALC05 AMD Ryzen 7 5700U 14 Inch FHD Display Graphite Grey Laptop #82LM00PGIN-3Y,https://www.ryanscomputers.com/lenovo-ideapad-5-14alc05-amd-ryzen-7-5700u-14-inch-fhd-display-graphite-grey-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14
Lenovo Yoga Slim 7 Carbon 14ACN6 AMD Ryzen 7 5800U 14 Inch Display Cloud Grey Laptop #82L0004PIN-3Y,https://www.ryanscomputers.com/lenovo-yoga-slim-7-carbon-14acn6-amd-ryzen-7-5800u-14-inch-display-cloud-grey-laptop,Processor Type. - Ryzen 7,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14
Asus VivoBook 15 X1500EA Intel Core i5 1135G7 15.6 Inch FHD WV Display Indie Black Laptop #BQ2463W-X1500EA,https://www.ryanscomputers.com/asus-vivobook-15-x1500ea-intel-core-i5-1135g7-15.6-inch-fhd-wv-display-indie-black-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Dell Inspiron 15 3511 11th Gen Intel Core i3  15.6 Inch  Carbon Black Laptop #WARLOCKN315TGL2205401,https://www.ryanscomputers.com/dell-inspiron-15-3511-11th-gen-intel-core-i3--15.6-inch--carbon-black-laptop,Processor Type. - Core i3,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
"Apple MacBook Pro (Late 2021) Apple M1 Pro Chip 14.2 Inch Liquid Retina XDR Display Space Gray Laptop #MKGQ3LL/A, MKGQ3X/A, MKGQ3PA/A",https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-chip-1tb-ssd-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Processor Type. - Apple M1,RAM - 16GB,Generation - Not Applicable,Display Size (Inch) - 14.2
HP 15s-fq5489TU Intel Core i5 1235U 15.6 Inch FHD Display Silver Laptop #6Z7H4PA-2Y,https://www.ryanscomputers.com/hp-15s-fq5489tu-intel-core-i5-1235u-15.6-inch-fhd-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
HP Pavilion 15-eg2786TU Intel Core i5 1240P 15.6 Inch FHD Display Silver Laptop #6B569PA-3Y,https://www.ryanscomputers.com/hp-pavilion-15-eg2786tu-intel-core-i5-1240p-15.6-inch-fhd-display-silver-laptop,Processor Type. - Core i5,RAM - 8GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
HP 15s-du3520TX Intel Core i7 1165G7 15.6 Inch FHD Display Silver Laptop #6G6F4PA,https://www.ryanscomputers.com/hp-15s-du3520tx-intel-core-i7-1165g7-15.6-inch-fhd-display-silver-laptop,Processor Type. - Core i7,RAM - 8GB,Generation - 11th (Intel),Display Size (Inch) - 15.6
Gigabyte AORUS 15 XE4 Intel Core i7 12700H 15.6 Inch FHD Display Matte Black Gaming Laptop,https://www.ryanscomputers.com/gigabyte-aorus-15-xe4-intel-core-i7-12700h-15.6-inch-fhd-display-matte-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
Apple MacBook Air (2022) Apple M2 (8-Core) Chip 13.6 Inch Liquid Retina Display Silver MacBook #Z15X000QX,https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-8-core-chip-13.6-inch-liquid-retina-display-silver-macbook,Processor Type. - Apple M2,RAM - 24GB,Generation - Not Applicable,Display Size (Inch) - 13.6
Apple MacBook Air (2022) Apple M2 (8-Core) Chip 13.6 Inch Liquid Retina Display Space Gray MacBook (MLXX3LL/A / MLXX3ZP/A),https://www.ryanscomputers.com/apple-macbook-air-2022-apple-m2-8-core-chip-13.6-inch-liquid-retina-display-space-gray-macbook,Processor Type. - Apple M2,RAM - 8GB,Generation - Not Applicable,Display Size (Inch) - 13.6
Acer Nitro 5 AN515-58-79MU Intel Core i7 12700H 15.6 Inch FHD Display Obsidian Black Gaming Laptop #NH.QFKSI.001,https://www.ryanscomputers.com/acer-nitro-5-an515-58-79mu-intel-core-i7-12700h-15.6-inch-fhd-display-obsidian-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
MSI Vector GP66 12UEO Intel Core i7 12700H 15.6 Inch FHD Display Core Black Gaming Laptop #12UEO-675BD-BB71270H16GXXDX11EMH,https://www.ryanscomputers.com/msi-vector-gp66-12ueo-intel-core-i7-12700h-15.6-inch-fhd-display-core-black-gaming-laptop,Processor Type. - Core i7,RAM - 16GB,Generation - 12th (Intel),Display Size (Inch) - 15.6
